atlas_unique_passenger_id,Target,marketing_type,hasRecommendation,hasStartedContactForm,hasSubmittedFullContactInfo,parent_journey_name
29312,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182325,New Customers,Paid Digital,0,0,0,Financial Health Checkup
121290,New Customers,Paid Digital,0,0,0,Financial Health Checkup
134171,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
203117,New Customers,Paid Digital,0,0,0,Financial Health Checkup
77357,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140283,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3603,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147600,New Customers,Paid Digital,0,0,0,Financial Health Checkup
48220,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200704,New Customers,Paid Digital,0,0,0,Financial Health Checkup
129501,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163619,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163040,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25354,New Customers,Paid Digital,0,0,0,Financial Health Checkup
59173,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
188095,New Customers,Paid Digital,0,0,0,Financial Health Checkup
53915,New Customers,Paid Digital,0,0,0,Financial Health Checkup
35365,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8454,New Customers,Paid Digital,0,0,0,Financial Health Checkup
50823,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28506,New Customers,Paid Digital,0,0,0,Financial Health Checkup
40969,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184909,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138905,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70462,New Customers,Paid Digital,0,0,0,Financial Health Checkup
161071,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39714,New Customers,Paid Digital,0,0,0,Financial Health Checkup
112790,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100218,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158920,New Customers,Paid Digital,0,0,0,Financial Health Checkup
203037,New Customers,Paid Digital,0,0,0,Financial Health Checkup
177107,New Customers,Paid Digital,0,0,0,Financial Health Checkup
94163,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91128,New Customers,Paid Digital,0,0,0,Financial Health Checkup
151579,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140273,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69480,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25374,New Customers,Paid Digital,0,0,0,Financial Health Checkup
118985,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86139,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91330,New Customers,Paid Digital,0,0,0,Financial Health Checkup
75953,New Customers,Paid Digital,0,0,0,Financial Health Checkup
31675,New Customers,Paid Digital,0,0,0,Financial Health Checkup
173171,New Customers,Paid Digital,0,0,0,Financial Health Checkup
168195,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
191599,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65267,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189792,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24580,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144909,New Customers,Paid Digital,0,0,0,Financial Health Checkup
1415,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158077,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73330,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141892,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
23162,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138190,New Customers,Paid Digital,0,0,0,Financial Health Checkup
134679,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46135,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141219,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56903,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104893,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
197795,New Customers,Paid Digital,0,0,0,Financial Health Checkup
164347,New Customers,Paid Digital,0,0,0,Financial Health Checkup
34040,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56896,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
84165,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171644,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202084,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25599,New Customers,Paid Digital,0,0,0,Financial Health Checkup
198251,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8761,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
36232,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54326,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140882,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
98951,New Customers,Paid Digital,0,0,0,Financial Health Checkup
47108,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69823,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202782,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66740,New Customers,Paid Digital,0,0,0,Financial Health Checkup
154481,New Customers,Paid Digital,0,0,0,Financial Health Checkup
79380,New Customers,Paid Digital,0,0,0,Financial Health Checkup
97409,New Customers,Paid Digital,0,0,0,Financial Health Checkup
146767,New Customers,Paid Digital,0,0,0,Financial Health Checkup
183531,New Customers,Paid Digital,0,0,0,Financial Health Checkup
114247,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3584,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61758,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131185,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23407,New Customers,Paid Digital,0,0,0,Financial Health Checkup
97817,New Customers,Paid Digital,0,0,0,Financial Health Checkup
173161,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148983,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
37163,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16032,New Customers,Paid Digital,0,0,0,Financial Health Checkup
173644,New Customers,Paid Digital,0,0,0,Financial Health Checkup
66918,New Customers,Paid Digital,0,0,0,Financial Health Checkup
197360,New Customers,Paid Digital,0,0,0,Financial Health Checkup
146414,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140615,New Customers,Not Paid Digital,1,0,0,Financial Health Checkup
18424,New Customers,Paid Digital,0,0,0,Financial Health Checkup
34240,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160269,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55751,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182976,New Customers,Paid Digital,0,0,0,Financial Health Checkup
124971,New Customers,Paid Digital,0,0,0,Financial Health Checkup
169834,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36828,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
65457,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
123153,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23601,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
168691,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86000,New Customers,Paid Digital,0,0,0,Financial Health Checkup
143485,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26785,New Customers,Paid Digital,0,0,0,Financial Health Checkup
196096,New Customers,Paid Digital,0,0,0,Financial Health Checkup
12570,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60032,New Customers,Paid Digital,0,0,0,Financial Health Checkup
22907,New Customers,Paid Digital,0,0,0,Financial Health Checkup
194987,New Customers,Paid Digital,0,0,0,Financial Health Checkup
108373,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163012,New Customers,Paid Digital,0,0,0,Financial Health Checkup
42428,New Customers,Paid Digital,0,0,0,Financial Health Checkup
20416,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172663,New Customers,Paid Digital,0,0,0,Financial Health Checkup
191304,New Customers,Paid Digital,0,0,0,Financial Health Checkup
75434,New Customers,Paid Digital,0,0,0,Financial Health Checkup
23205,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24985,New Customers,Paid Digital,0,0,0,Financial Health Checkup
139069,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200949,New Customers,Paid Digital,0,0,0,Financial Health Checkup
9846,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69495,New Customers,Paid Digital,0,0,0,Financial Health Checkup
112409,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184585,New Customers,Paid Digital,0,0,0,Financial Health Checkup
182627,New Customers,Paid Digital,0,0,0,Financial Health Checkup
100326,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62971,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
199448,New Customers,Paid Digital,0,0,0,Financial Health Checkup
138938,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70152,New Customers,Paid Digital,0,0,0,Financial Health Checkup
18035,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27532,New Customers,Paid Digital,0,0,0,Financial Health Checkup
165227,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
96307,New Customers,Paid Digital,0,0,0,Financial Health Checkup
108530,New Customers,Paid Digital,0,0,0,Financial Health Checkup
161718,New Customers,Paid Digital,0,0,0,Financial Health Checkup
40212,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158734,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106528,New Customers,Paid Digital,0,0,0,Financial Health Checkup
115146,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172891,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
137061,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39288,New Customers,Paid Digital,0,0,0,Financial Health Checkup
164182,New Customers,Paid Digital,0,0,0,Financial Health Checkup
165181,New Customers,Paid Digital,0,0,0,Financial Health Checkup
68241,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141011,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149535,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32780,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204715,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36281,New Customers,Paid Digital,0,0,0,Financial Health Checkup
121006,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
166851,New Customers,Paid Digital,0,0,0,Financial Health Checkup
123855,New Customers,Paid Digital,0,0,0,Financial Health Checkup
57503,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
43424,New Customers,Paid Digital,0,0,0,Financial Health Checkup
133000,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
180291,New Customers,Paid Digital,0,0,0,Financial Health Checkup
74152,New Customers,Paid Digital,0,0,0,Financial Health Checkup
154255,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202922,New Customers,Paid Digital,0,0,0,Financial Health Checkup
51796,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172792,New Customers,Paid Digital,0,0,0,Financial Health Checkup
159296,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25137,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204926,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
98030,New Customers,Paid Digital,0,0,0,Financial Health Checkup
187781,New Customers,Paid Digital,0,0,0,Financial Health Checkup
77052,New Customers,Paid Digital,0,0,0,Financial Health Checkup
128963,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136377,New Customers,Paid Digital,0,0,0,Financial Health Checkup
44935,New Customers,Paid Digital,0,0,0,Financial Health Checkup
141910,New Customers,Paid Digital,0,0,0,Financial Health Checkup
46687,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60056,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37579,New Customers,Paid Digital,0,0,0,Financial Health Checkup
118586,New Customers,Paid Digital,0,0,0,Financial Health Checkup
113173,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166431,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106277,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106200,New Customers,Paid Digital,0,0,0,Financial Health Checkup
7310,New Customers,Paid Digital,0,0,0,Financial Health Checkup
67076,New Customers,Paid Digital,0,0,0,Financial Health Checkup
20568,New Customers,Paid Digital,0,0,0,Financial Health Checkup
167915,New Customers,Paid Digital,0,0,0,Financial Health Checkup
171278,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49563,New Customers,Paid Digital,0,0,0,Financial Health Checkup
20352,New Customers,Paid Digital,0,0,0,Financial Health Checkup
93939,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96906,New Customers,Paid Digital,0,0,0,Financial Health Checkup
80810,New Customers,Paid Digital,0,0,0,Financial Health Checkup
125276,New Customers,Paid Digital,0,0,0,Financial Health Checkup
54246,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132296,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176888,New Customers,Paid Digital,0,0,0,Financial Health Checkup
36580,New Customers,Paid Digital,0,0,0,Financial Health Checkup
85772,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160183,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176933,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
172738,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3926,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
188724,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195492,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73252,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
77642,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195506,New Customers,Paid Digital,0,0,0,Financial Health Checkup
110285,New Customers,Paid Digital,0,0,0,Financial Health Checkup
58772,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27864,New Customers,Paid Digital,0,0,0,Financial Health Checkup
114320,New Customers,Paid Digital,0,0,0,Financial Health Checkup
92196,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10313,New Customers,Paid Digital,0,0,0,Financial Health Checkup
167441,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
190724,New Customers,Paid Digital,0,0,0,Financial Health Checkup
120106,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70468,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52675,New Customers,Paid Digital,0,0,0,Financial Health Checkup
69479,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61227,New Customers,Paid Digital,0,0,0,Financial Health Checkup
169192,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178173,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160500,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148118,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
188946,New Customers,Paid Digital,0,0,0,Financial Health Checkup
11907,New Customers,Paid Digital,0,0,0,Financial Health Checkup
56304,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149099,New Customers,Paid Digital,0,0,0,Financial Health Checkup
195784,New Customers,Paid Digital,0,0,0,Financial Health Checkup
204323,New Customers,Paid Digital,0,0,0,Financial Health Checkup
174404,New Customers,Paid Digital,0,0,0,Financial Health Checkup
76319,New Customers,Paid Digital,0,0,0,Financial Health Checkup
163089,New Customers,Paid Digital,0,0,0,Financial Health Checkup
74411,New Customers,Paid Digital,0,0,0,Financial Health Checkup
173203,New Customers,Paid Digital,0,0,0,Financial Health Checkup
63920,New Customers,Paid Digital,0,0,0,Financial Health Checkup
122831,New Customers,Paid Digital,0,0,0,Financial Health Checkup
45126,New Customers,Paid Digital,0,0,0,Financial Health Checkup
29180,New Customers,Paid Digital,0,0,0,Financial Health Checkup
140052,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
125225,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
187387,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
81419,New Customers,Paid Digital,0,0,0,Financial Health Checkup
50616,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49292,New Customers,Paid Digital,0,0,0,Financial Health Checkup
188967,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39111,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103345,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127486,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10332,New Customers,Paid Digital,0,0,0,Financial Health Checkup
105952,New Customers,Paid Digital,0,0,0,Financial Health Checkup
118099,New Customers,Paid Digital,0,0,0,Financial Health Checkup
133990,New Customers,Paid Digital,0,0,0,Financial Health Checkup
120768,New Customers,Paid Digital,0,0,0,Financial Health Checkup
89907,New Customers,Paid Digital,0,0,0,Financial Health Checkup
33508,New Customers,Paid Digital,0,0,0,Financial Health Checkup
157036,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73108,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26179,New Customers,Paid Digital,0,0,0,Financial Health Checkup
34288,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127455,New Customers,Paid Digital,0,0,0,Financial Health Checkup
9713,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202449,New Customers,Paid Digital,0,0,0,Financial Health Checkup
198714,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8796,New Customers,Paid Digital,0,0,0,Financial Health Checkup
104265,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
154285,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
21655,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91518,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55054,New Customers,Paid Digital,0,0,0,Financial Health Checkup
183787,New Customers,Paid Digital,0,0,0,Financial Health Checkup
5352,New Customers,Paid Digital,0,0,0,Financial Health Checkup
89220,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70482,New Customers,Paid Digital,0,0,0,Financial Health Checkup
107353,New Customers,Paid Digital,0,0,0,Financial Health Checkup
156540,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55458,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189584,New Customers,Paid Digital,0,0,0,Financial Health Checkup
196099,New Customers,Paid Digital,0,0,0,Financial Health Checkup
24080,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199173,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202245,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131309,New Customers,Paid Digital,0,0,0,Financial Health Checkup
172798,New Customers,Paid Digital,0,0,0,Financial Health Checkup
193057,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28720,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147403,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39333,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27,New Customers,Paid Digital,0,0,0,Financial Health Checkup
144827,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49609,New Customers,Paid Digital,0,0,0,Financial Health Checkup
72164,New Customers,Paid Digital,0,0,0,Financial Health Checkup
151384,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
203956,New Customers,Paid Digital,0,0,0,Financial Health Checkup
189233,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199221,New Customers,Paid Digital,0,0,0,Financial Health Checkup
183491,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136834,New Customers,Paid Digital,0,0,0,Financial Health Checkup
136340,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
101298,New Customers,Paid Digital,0,0,0,Financial Health Checkup
184495,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
19759,New Customers,Paid Digital,0,0,0,Financial Health Checkup
78230,New Customers,Paid Digital,0,0,0,Financial Health Checkup
178420,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
14194,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65715,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86563,New Customers,Paid Digital,0,0,0,Financial Health Checkup
121091,New Customers,Paid Digital,0,0,0,Financial Health Checkup
2750,New Customers,Paid Digital,0,0,0,Financial Health Checkup
137126,New Customers,Paid Digital,0,0,0,Financial Health Checkup
142590,New Customers,Paid Digital,0,0,0,Financial Health Checkup
185969,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60736,New Customers,Paid Digital,0,0,0,Financial Health Checkup
164710,New Customers,Paid Digital,0,0,0,Financial Health Checkup
94458,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39000,New Customers,Paid Digital,0,0,0,Financial Health Checkup
92082,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27274,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28245,New Customers,Paid Digital,0,0,0,Financial Health Checkup
159017,New Customers,Paid Digital,0,0,0,Financial Health Checkup
127973,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98107,New Customers,Paid Digital,0,0,0,Financial Health Checkup
165163,New Customers,Paid Digital,0,0,0,Financial Health Checkup
39062,New Customers,Paid Digital,0,0,0,Financial Health Checkup
115132,New Customers,Paid Digital,0,0,0,Financial Health Checkup
2752,New Customers,Paid Digital,0,0,0,Financial Health Checkup
82348,New Customers,Paid Digital,0,0,0,Financial Health Checkup
80832,New Customers,Paid Digital,0,0,0,Financial Health Checkup
84453,New Customers,Paid Digital,0,0,0,Financial Health Checkup
115057,New Customers,Paid Digital,0,0,0,Financial Health Checkup
38104,New Customers,Paid Digital,0,0,0,Financial Health Checkup
149021,New Customers,Paid Digital,0,0,0,Financial Health Checkup
150130,New Customers,Paid Digital,0,0,0,Financial Health Checkup
81618,New Customers,Paid Digital,0,0,0,Financial Health Checkup
132616,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145328,Existing Users,Not Paid Digital,1,1,1,Financial Health Checkup
2592,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152617,New Customers,Paid Digital,0,0,0,Financial Health Checkup
192808,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145804,New Customers,Paid Digital,0,0,0,Financial Health Checkup
29852,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27335,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28745,New Customers,Paid Digital,0,0,0,Financial Health Checkup
76256,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
74970,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86185,New Customers,Paid Digital,0,0,0,Financial Health Checkup
3160,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87010,New Customers,Paid Digital,0,0,0,Financial Health Checkup
81639,New Customers,Paid Digital,0,0,0,Financial Health Checkup
148113,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176876,New Customers,Paid Digital,0,0,0,Financial Health Checkup
62761,New Customers,Paid Digital,0,0,0,Financial Health Checkup
115240,New Customers,Paid Digital,0,0,0,Financial Health Checkup
95507,New Customers,Paid Digital,0,0,0,Financial Health Checkup
16038,New Customers,Paid Digital,0,0,0,Financial Health Checkup
89638,New Customers,Paid Digital,0,0,0,Financial Health Checkup
76894,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60179,New Customers,Paid Digital,0,0,0,Financial Health Checkup
186119,New Customers,Paid Digital,0,0,0,Financial Health Checkup
65432,New Customers,Paid Digital,0,0,0,Financial Health Checkup
89333,New Customers,Paid Digital,0,0,0,Financial Health Checkup
199912,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87270,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13502,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175798,New Customers,Paid Digital,0,0,0,Financial Health Checkup
202222,New Customers,Paid Digital,0,0,0,Financial Health Checkup
177600,New Customers,Paid Digital,0,0,0,Financial Health Checkup
181100,New Customers,Paid Digital,0,0,0,Financial Health Checkup
10741,New Customers,Paid Digital,0,0,0,Financial Health Checkup
61613,New Customers,Paid Digital,0,0,0,Financial Health Checkup
176566,New Customers,Paid Digital,0,0,0,Financial Health Checkup
63619,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152011,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86571,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
190013,New Customers,Paid Digital,0,0,0,Financial Health Checkup
201566,New Customers,Paid Digital,0,0,0,Financial Health Checkup
60958,New Customers,Paid Digital,0,0,0,Financial Health Checkup
109564,New Customers,Paid Digital,0,0,0,Financial Health Checkup
17007,New Customers,Paid Digital,0,0,0,Financial Health Checkup
84643,New Customers,Paid Digital,0,0,0,Financial Health Checkup
152730,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49478,New Customers,Paid Digital,0,0,0,Financial Health Checkup
70092,New Customers,Paid Digital,0,0,0,Financial Health Checkup
93566,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98885,New Customers,Paid Digital,0,0,0,Financial Health Checkup
147840,New Customers,Paid Digital,0,0,0,Financial Health Checkup
131701,New Customers,Paid Digital,0,0,0,Financial Health Checkup
112824,New Customers,Paid Digital,0,0,0,Financial Health Checkup
106445,New Customers,Paid Digital,0,0,0,Financial Health Checkup
27706,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175482,New Customers,Paid Digital,0,0,0,Financial Health Checkup
169347,New Customers,Paid Digital,0,0,0,Financial Health Checkup
86182,New Customers,Paid Digital,0,0,0,Financial Health Checkup
13606,New Customers,Paid Digital,0,0,0,Financial Health Checkup
26479,New Customers,Paid Digital,0,0,0,Financial Health Checkup
110999,New Customers,Paid Digital,0,0,0,Financial Health Checkup
197051,New Customers,Paid Digital,0,0,0,Financial Health Checkup
157177,New Customers,Paid Digital,0,0,0,Financial Health Checkup
91368,New Customers,Paid Digital,0,0,0,Financial Health Checkup
158750,New Customers,Paid Digital,0,0,0,Financial Health Checkup
98893,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
62535,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49006,New Customers,Paid Digital,0,0,0,Financial Health Checkup
31831,New Customers,Paid Digital,0,0,0,Financial Health Checkup
109542,New Customers,Paid Digital,0,0,0,Financial Health Checkup
96554,New Customers,Paid Digital,0,0,0,Financial Health Checkup
167757,New Customers,Paid Digital,0,0,0,Financial Health Checkup
64336,New Customers,Paid Digital,0,0,0,Financial Health Checkup
37657,New Customers,Paid Digital,0,0,0,Financial Health Checkup
28163,New Customers,Paid Digital,0,0,0,Financial Health Checkup
200408,New Customers,Paid Digital,0,0,0,Financial Health Checkup
89205,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
21686,New Customers,Paid Digital,0,0,0,Financial Health Checkup
32257,New Customers,Paid Digital,0,0,0,Financial Health Checkup
124508,New Customers,Paid Digital,0,0,0,Financial Health Checkup
55370,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166640,New Customers,Paid Digital,0,0,0,Financial Health Checkup
145007,New Customers,Paid Digital,0,0,0,Financial Health Checkup
4522,New Customers,Paid Digital,0,0,0,Financial Health Checkup
73434,New Customers,Paid Digital,0,0,0,Financial Health Checkup
103569,New Customers,Not Paid Digital,0,0,0,Financial Health Checkup
79595,Existing Users,Not Paid Digital,0,0,0,Financial Health Checkup
16586,New Customers,Paid Digital,0,0,0,Financial Health Checkup
52459,New Customers,Paid Digital,0,0,0,Financial Health Checkup
87156,New Customers,Paid Digital,0,0,0,Financial Health Checkup
8853,New Customers,Paid Digital,0,0,0,Financial Health Checkup
67762,New Customers,Paid Digital,0,0,0,Financial Health Checkup
166936,New Customers,Paid Digital,0,0,0,Financial Health Checkup
99508,New Customers,Paid Digital,0,0,0,Financial Health Checkup
49776,New Customers,Paid Digital,0,0,0,Financial Health Checkup
160723,New Customers,Paid Digital,0,0,0,Financial Health Checkup
25318,New Customers,Paid Digital,0,0,0,Financial Health Checkup
6971,New Customers,Paid Digital,0,0,0,Financial Health Checkup
124707,New Customers,Paid Digital,0,0,0,Financial Health Checkup
175902,Existing Users,Paid Digital,0,0,0,Financial Health Checkup
91738,New Customers,Paid Digital,0,0,0,Financial Health Checkup
